ff f1 95 ff dc 00 37 f3 4e 00 fd 00 c6 fe fe 00 
00 04 b2 ff eb 00 40 ef d3 ff f8 ff fe ff d8 81 
00 04 b8 ff f5 00 36 ef e5 ff f5 ff fd ff d7 81 
00 04 bd ff f7 00 33 ef d2 ff f9 ff fc ff d8 81 
00 04 b6 ff e9 00 3b ef d3 ff f8 ff fd ff d6 81 
00 04 8e ff f1 00 47 ef cf ff f7 ff f4 ff d8 81 
00 04 d6 ff f7 00 40 ef d3 ff f3 ff f5 ff d9 81 
00 04 bf ff f4 00 45 ef cb ff f9 ff f7 ff d7 81 
00 04 94 ff fc 00 4f ef c5 ff f9 ff f7 ff da 81 
00 04 92 ff fd 00 33 ef d2 ff f6 ff f8 ff db 81 
00 04 bb 00 01 00 35 ef da ff f6 ff fb ff da 81 
00 04 bf ff ef 00 44 ef d2 ff fb ff fe ff db 81 
00 04 b6 ff fb 00 48 ef d2 ff f7 ff fc ff d9 81 
00 04 b6 ff f2 00 3a ef d6 ff f3 ff f9 ff da 81 
00 04 e7 ff f8 00 3e ef cf ff f5 ff f9 ff d9 81 
00 04 b0 ff fa 00 49 ef dd ff f2 ff fa ff da 81 
00 04 7b ff ff 00 3a ef df ff f3 ff fa ff d9 81 
00 04 77 ff e3 00 37 ef da ff f4 ff f8 ff db 81 
00 04 7b ff f7 00 31 ef c6 ff f4 ff f9 ff d8 81 
00 04 cc ff eb 00 3c ef ca ff f2 ff f9 ff da 81 
00 04 ce ff ed 00 39 ef d4 ff f4 ff f9 ff d9 81 
00 04 83 ff ec 00 42 ef d3 ff f6 ff fc ff d9 81 
00 04 a1 ff f0 00 3a ef d3 ff f5 ff fc ff d8 81 
00 04 7b 00 03 00 4d ef cb ff f6 ff fc ff d9 81 
00 04 9b ff f8 00 3b ef d0 ff f4 ff fc ff d8 81 
00 04 66 ff f6 00 3e ef db ff f2 ff fa ff d9 81 
00 04 61 ff f5 00 42 ef d3 ff f9 ff fa ff d9 81 
00 05 10 ff f8 00 35 ef d5 ff f7 ff f5 ff d9 81 
00 05 3a ff f7 00 36 ef ca ff f7 ff fc ff d8 81 
00 05 16 ff ee 00 31 ef d8 ff f5 ff fa ff d7 81 
00 04 c9 ff f6 00 3f ef d2 ff f3 ff fb ff d9 81 
00 04 d6 00 00 00 3c ef d0 ff f5 ff fc ff da 81 
00 04 d2 ff f1 00 37 ef c2 ff f5 ff fc ff d8 81 
00 04 e5 ff f3 00 41 ef c3 ff f5 ff fa ff da 81 
00 04 8a 00 02 00 40 ef cd ff f4 ff fb ff d9 81 
00 04 e3 00 04 00 3a ef e0 ff f3 ff f9 ff d9 81 
00 04 b2 00 04 00 46 ef d4 ff f4 ff fc ff d9 81 
00 04 e7 ff fa 00 39 ef d1 ff f2 ff fb ff d9 81 
00 04 e3 00 07 00 2a ef d2 ff f5 ff fb ff d9 81 
00 04 f2 ff ff 00 42 ef d7 ff f1 ff fd ff dc 81 
00 04 e7 ff ff 00 40 ef d6 ff f2 ff fa ff d8 81 
00 04 55 ff f0 00 43 ef e5 ff f0 ff fa ff d9 81 
00 04 77 ff fe 00 35 ef d8 ff f0 ff fb ff d8 81 
00 04 6a ff ff 00 45 ef a4 ff f6 ff f7 ff da 81 
00 04 94 ff f1 00 3e ef f8 ff f2 ff fd ff d9 81 
00 04 ae ff e4 00 3b ef ce ff f5 ff f9 ff da 81 
00 04 44 00 05 00 35 ef cf ff f5 ff fa ff d9 81 
00 04 59 ff fd 00 37 ef de ff f4 ff f9 ff da 81 
00 04 72 ff fe 00 3b ef d8 ff f2 ff fa ff da 81 
00 04 59 ff f2 00 44 ef d9 ff ee ff fb ff d9 81 
00 04 46 ff fc 00 44 ef da ff f0 ff fb ff d7 81 
00 04 4c 00 09 00 41 ef c2 ff f1 ff fb ff da 81 
00 04 92 00 03 00 41 ef cc ff f0 ff fc ff db 81 
00 04 36 ff fe 00 41 ef ce ff f0 ff fb ff da 81 
00 04 12 ff f3 00 3b ef cb ff f3 ff f9 ff d9 81 
00 04 57 ff fb 00 36 ef c5 ff f2 ff f9 ff d8 81 
00 04 63 00 12 00 3d ef e2 ff ef ff fc ff d9 81 
00 04 68 ff f6 00 45 ef cf ff f0 ff fc ff d8 81 
00 04 7f ff f4 00 38 ef c3 ff f1 ff f9 ff d8 81 
00 04 57 ff f0 00 3d ef c6 ff f1 ff fa ff d8 81 
00 04 48 ff f2 00 3e ef ce ff f2 ff f9 ff d9 81 
00 04 4c ff ff 00 41 ef d9 ff f1 ff f9 ff d9 81 
00 04 32 ff f2 00 3e ef d1 ff f1 ff fa ff d8 81 
00 04 36 00 03 00 39 ef cb ff f1 ff fb ff d9 81 
00 04 9d ff ed 00 39 ef cf ff f1 ff fb ff d8 81 
00 04 72 ff f7 00 39 ef cd ff ef ff f9 ff d9 81 
00 04 44 00 03 00 46 ef e1 ff ef ff fa ff d9 81 
00 04 92 00 00 00 47 ef d0 ff f2 ff f8 ff d8 81 
00 04 7f ff fb 00 49 ef e1 ff ef ff f9 ff d9 81 
00 04 5d ff f3 00 4c ef d7 ff f3 ff f8 ff d9 81 
00 04 44 ff f4 00 4e ef cc ff f4 ff fb ff d8 81 
00 04 07 ff fc 00 3e ef de ff f4 ff fb ff d8 81 
00 04 16 ff fe 00 3c ef ce ff f1 ff fc ff d8 81 
00 04 40 ff f8 00 48 ef c6 ff f2 ff f9 ff d9 81 
00 03 f6 ff fa 00 44 ef dd ff f1 ff fa ff d9 81 
00 04 50 ff fe 00 36 ef d6 ff f0 ff fc ff da 81 
00 04 27 00 00 00 31 ef c2 ff f1 ff fb ff dc 81 
00 04 81 00 05 00 36 ef cc ff f2 ff fb ff e0 81 
00 04 92 ff ea 00 4e ef d2 ff f0 ff fd ff dd 81 
00 04 c1 ff eb 00 46 ef d2 ff f2 ff fd ff da 81 
00 04 7f ff fb 00 3f ef d5 ff f2 ff fa ff d8 81 
00 04 44 ff fc 00 37 ef da ff f2 ff f9 ff d9 81 
00 04 3c 00 05 00 3f ef db ff f3 ff f8 ff db 81 
00 04 88 00 03 00 42 ef d9 ff f3 ff f8 ff da 81 
00 04 3a ff f0 00 3e ef d2 ff f2 ff fc ff d8 81 
00 04 5f ff fc 00 38 ef cc ff f2 ff fc ff d7 81 
00 04 7b ff fb 00 30 ef d3 ff f3 ff f9 ff d5 81 
00 04 3a 00 02 00 3a ef e1 ff ef ff f8 ff d5 81 
00 04 6e ff e6 00 39 ef be ff f2 ff f8 ff d6 81 
00 04 5f ff fb 00 37 ef dc ff f1 ff f9 ff d9 81 
00 04 44 ff f4 00 30 ef d7 ff f4 ff f9 ff d9 81 
00 04 bb ff f9 00 47 ef d2 ff f4 ff fb ff da 81 
00 04 63 ff fa 00 41 ef d4 ff f3 ff fb ff da 81 
00 04 36 ff f1 00 39 ef cd ff f3 ff fa ff d9 81 
00 04 2b ff fa 00 3b ef d1 ff f3 ff f8 ff da 81 
00 04 77 ff f4 00 31 ef d4 ff f4 ff fa ff da 81 
00 04 72 ff f1 00 39 ef c9 ff f3 ff f9 ff d8 81 
00 05 09 ff fc 00 3f ef c9 ff f3 ff fa ff d8 81 
00 04 e1 ff ee 00 35 ef df ff f3 ff f9 ff d9 81 
00 04 a7 ff fd 00 35 ef da ff f3 ff fa ff d9 81 
00 04 94 ff eb 00 42 ef da ff f3 ff fa ff d9 81 
00 04 4e ff fb 00 3f ef dd ff f3 ff fa ff d7 81 
00 04 8e 00 03 00 33 ef da ff ef ff fa ff cc 81 
00 04 90 ff f0 00 26 ef d7 ff f3 ff fb ff c9 81 
00 04 63 ff ec 00 3a ef e1 ff f4 ff f9 ff cd 81 
00 04 8e 00 08 00 4c ef c8 ff f0 ff fa ff d2 81 
00 04 8e ff fe 00 3e ef da ff f1 ff fd ff d7 81 
00 04 40 ff ec 00 3a ef d5 ff f3 ff fd ff d9 81 
00 04 6a ff f7 00 42 ef d6 ff f4 ff fb ff d8 81 
00 04 9d ff ef 00 33 ef dd ff f3 ff f9 ff d8 81 
00 04 70 ff fb 00 41 ef d6 ff f5 ff f9 ff da 81 
00 04 6e ff fc 00 3a ef d5 ff f3 ff fc ff d9 81 
00 04 bd 00 01 00 42 ef da ff f2 ff fb ff d8 81 
00 04 40 ff f6 00 3e ef d4 ff f3 ff fc ff da 81 
00 04 63 ff ef 00 43 ef d1 ff f3 ff fb ff db 81 
00 04 9b ff ef 00 3e ef ce ff f2 ff f9 ff d9 81 
00 04 f0 ff fa 00 49 ef cf ff f3 ff f9 ff d8 81 
00 04 5d ff f8 00 44 ef c8 ff f4 ff fa ff d8 81 
00 04 68 ff f3 00 40 ef c9 ff f7 ff f8 ff d2 81 
00 04 77 ff f0 00 4b ef d6 ff f2 ff fc ff d0 81 
00 04 85 ff fe 00 38 ef e3 ff f4 ff fe ff cf 81 
00 04 74 ff fe 00 49 ef c5 ff f5 ff fc ff ce 81 
00 04 61 ff f7 00 37 ef d6 ff f7 ff fc ff cd 81 
00 04 3e ff fd 00 41 ef c9 ff f4 ff f9 ff cf 81 
00 04 6c ff ff 00 40 ef d6 ff f3 ff f8 ff d0 81 
00 04 bf ff f8 00 38 ef cf ff f2 ff f9 ff ce 81 
00 04 aa ff f4 00 48 ef d3 ff f1 ff f9 ff ce 81 
00 04 7b ff ef 00 41 ef d7 ff f1 ff f8 ff d1 81 
00 04 a1 ff f5 00 41 ef c2 ff f5 ff f9 ff d5 81 
00 04 68 ff f1 00 3d ef d3 ff f2 ff fa ff d8 81 
00 04 81 ff ed 00 3e ef c4 ff f4 ff fb ff da 81 
00 04 0b ff f5 00 4d ef d8 ff f2 ff fa ff db 81 
00 04 40 00 04 00 4b ef da ff f3 ff fc ff da 81 
00 04 63 ff ee 00 40 ef e3 ff f3 ff fc ff d9 81 
00 04 1a ff f3 00 3f ef cd ff f0 ff fa ff db 81 
00 04 40 ff f5 00 4b ef d8 ff ef ff f8 ff da 81 
00 04 38 00 01 00 3a ef dd ff f2 ff f9 ff d9 81 
00 04 4e ff f3 00 40 ef d1 ff f2 ff f9 ff da 81 
00 03 ff ff f7 00 4a ef da ff f3 ff fb ff d9 81 
00 04 7d ff fa 00 43 ef c6 ff f5 ff fa ff d9 81 
00 03 fa ff f0 00 42 ef d7 ff f3 ff fc ff d9 81 
00 04 7b ff e0 00 46 ef e6 ff f2 ff fb ff da 81 
00 04 7d ff ff 00 3e ef d4 ff f3 ff fb ff d9 81 
00 04 3e ff fc 00 37 ef d3 ff f2 ff f9 ff d9 81 
00 04 4a ff f8 00 36 ef c9 ff f0 ff fb ff da 81 
00 04 3a ff f8 00 4e ef ca ff f2 ff fa ff da 81 
00 04 3c ff fa 00 48 ef e1 ff f1 ff fb ff d8 81 
00 04 6e 00 00 00 3e ef cd ff f3 ff fa ff d8 81 
00 03 f0 ff fe 00 3f ef d7 ff f3 ff fb ff da 81 
00 04 94 00 00 00 3a ef d6 ff f1 ff f9 ff da 81 
00 04 88 00 00 00 3c ef e0 ff f2 ff fa ff da 81 
00 04 83 ff f3 00 2e ef d3 ff f4 ff f8 ff d9 81 
00 04 4c ff f0 00 34 ef c5 ff f3 ff f9 ff d8 81 
00 04 7b ff f5 00 38 ef d8 ff f3 ff fa ff da 81 
00 04 46 ff f8 00 48 ef d0 ff f4 ff fb ff d4 81 
00 04 96 ff e6 00 3c ef ca ff f4 ff fa ff d1 81 
00 04 f4 ff f3 00 40 ef d0 ff f4 ff f8 ff d8 81 
00 04 52 ff fa 00 42 ef d4 ff f5 ff f8 ff d8 81 
00 04 3c ff f1 00 44 ef ca ff f3 ff f6 ff da 81 
00 04 48 ff f7 00 40 ef d1 ff f3 ff f9 ff da 81 
00 04 79 ff ef 00 48 ef d3 ff f3 ff fc ff d8 81 
00 04 2f ff e9 00 40 ef cc ff f3 ff fb ff da 81 
00 04 48 00 05 00 48 ef ec ff f2 ff f9 ff d8 81 
00 03 f0 ff f8 00 41 ef e8 ff f3 ff f8 ff d9 81 
00 03 eb ff f2 00 44 ef cc ff f2 ff fa ff da 81 
00 03 f2 ff f5 00 36 ef cd ff f2 ff f9 ff d8 81 
00 04 18 ff f8 00 38 ef dc ff f4 ff f9 ff d9 81 
00 04 1c ff ef 00 40 ef bb ff f2 ff f9 ff d9 81 
00 04 40 00 07 00 47 ef cc ff f3 ff fa ff d8 81 
00 04 12 ff fc 00 3d ef d6 ff f3 ff fb ff d9 81 
00 04 36 ff f5 00 50 ef d0 ff f2 ff f9 ff da 81 
00 04 0b 00 05 00 49 ef dc ff f2 ff f7 ff da 81 
00 04 79 00 0a 00 45 ef d9 ff f2 ff f9 ff d9 81 
00 04 c7 ff fa 00 45 ef d1 ff f4 ff fc ff db 81 
00 04 90 ff fe 00 42 ef d0 ff f3 ff fb ff d9 81 
00 04 5b ff ff 00 32 ef d7 ff f2 ff fa ff d9 81 
00 04 6e ff fc 00 4e ef de ff f4 ff fb ff da 81 
00 04 94 ff f8 00 47 ef e5 ff f2 ff fb ff d9 81 
00 04 e3 00 08 00 44 ef c7 ff f4 ff f9 ff d8 81 
00 04 32 ff fe 00 42 ef d9 ff f2 ff f9 ff db 81 
00 04 68 ff fe 00 4a ef c1 ff f2 ff fb ff da 81 
00 04 36 ff ec 00 41 ef d1 ff f3 ff fd ff d9 81 
00 04 5f ff f1 00 3b ef d6 ff f3 ff fd ff da 81 
00 04 7b ff f0 00 45 ef c9 ff f3 ff fa ff d9 81 
00 04 8a ff fb 00 48 ef cf ff f2 ff fc ff da 81 
00 04 9f ff f1 00 39 ef d3 ff f2 ff fa ff d9 81 
00 05 23 ff fe 00 35 ef cb ff f1 ff fb ff d9 81 
00 04 b0 00 0c 00 3e ef cb ff f2 ff f9 ff d9 81 
00 04 ee ff f2 00 39 ef de ff f5 ff fa ff da 81 
00 04 d8 00 04 00 46 ef dd ff f3 ff fa ff d8 81 
00 04 8c ff f5 00 4a ef d5 ff f2 ff f9 ff d7 81 
00 04 bb 00 01 00 34 ef c8 ff f5 ff fa ff da 81 
00 04 6e ff fa 00 43 ef d8 ff f5 ff fa ff d8 81 
00 04 bf ff e8 00 3b ef ce ff f2 ff fb ff da 81 
00 04 d8 ff ec 00 49 ef d2 ff f2 ff fa ff d9 81 
00 04 c5 ff f5 00 3c ef d1 ff f4 ff fb ff d9 81 
00 04 ac ff f3 00 45 ef d6 ff f2 ff fa ff d8 81 
00 04 72 ff ed 00 3e ef e2 ff f3 ff f9 ff d8 81 
00 04 7f ff ed 00 36 ef e0 ff f4 ff f7 ff d9 81 
00 04 6a ff f1 00 49 ef d1 ff f3 ff f9 ff db 81 
00 04 66 ff f5 00 4a ef c8 ff f5 ff f9 ff dc 81 
00 04 6c ff f8 00 3f ef d2 ff f5 ff fb ff db 81 
00 04 7d ff f9 00 46 ef d2 ff f2 ff fa ff d9 81 
00 04 6c ff f4 00 4a ef c7 ff f3 ff fc ff d8 81 
00 04 6c ff ee 00 46 ef c6 ff f4 ff fa ff d9 81 
00 04 2f ff f0 00 4b ef d5 ff f4 ff f8 ff d9 81 
00 04 4a ff ef 00 4e ef e0 ff f4 ff f7 ff d8 81 
00 04 3c ff f9 00 3a ef d6 ff f6 ff f9 ff d5 81 
00 04 70 ff f9 00 43 ef d7 ff f3 ff fa ff d4 81 
00 04 bd ff ec 00 42 ef d6 ff f3 ff fb ff d6 81 
00 04 9d ff fd 00 3c ef d7 ff f4 ff f9 ff d9 81 
00 04 8e 00 09 00 3e ef dd ff f4 ff f7 ff d9 81 
00 04 8e ff fd 00 42 ef d5 ff f3 ff f9 ff d9 81 
00 04 b6 ff fe 00 40 ef c3 ff f4 ff f8 ff d8 81 
00 04 a1 ff f3 00 43 ef da ff f4 ff f9 ff d9 81 
00 04 90 ff fe 00 4b ef d2 ff f4 ff fc ff da 81 
00 04 b8 ff fb 00 42 ef ca ff f4 ff fb ff da 81 
00 04 8a ff fa 00 35 ef cf ff f3 ff f9 ff db 81 
00 04 5b 00 04 00 3f ef c8 ff f3 ff f9 ff d9 81 
00 04 96 00 03 00 4a ef d4 ff f1 ff f9 ff c6 81 
00 04 7d ff f7 00 45 ef d5 ff f3 ff f9 ff c9 81 
00 04 50 ff fa 00 49 ef c8 ff f3 ff fa ff cc 81 
00 04 5b ff ff 00 3c ef d1 ff f2 ff f9 ff d2 81 
00 04 b4 00 06 00 32 ef cd ff f3 ff fa ff d0 81 
00 04 ac 00 00 00 48 ef ce ff f3 ff fb ff d1 81 
00 04 b2 ff f9 00 3a ef d9 ff f5 ff f9 ff d6 81 
00 04 ae 00 01 00 49 ef d5 ff f4 ff fa ff d7 81 
00 04 a3 00 00 00 43 ef c2 ff f3 ff fc ff d8 81 
00 04 94 ff f4 00 50 ef c4 ff f3 ff fb ff d9 81 
00 04 85 00 00 00 36 ef d3 ff f4 ff fb ff d8 81 
00 04 ee ff f9 00 41 ef c7 ff f5 ff f9 ff d8 81 
00 05 14 00 04 00 50 ef cd ff f3 ff fa ff d7 81 
00 05 4b ff f8 00 47 ef cf ff f2 ff fa ff d9 81 
00 05 29 ff fc 00 43 ef d3 ff f4 ff fa ff d9 81 
00 04 a7 ff f3 00 4d ef c8 ff f3 ff fa ff d9 81 
00 05 0b ff f5 00 3d ef c9 ff f4 ff fc ff d9 81 
00 04 94 ff f1 00 3b ef be ff f3 ff f9 ff d8 81 
00 04 8c ff f8 00 50 ef da ff f2 ff fa ff d9 81 
00 04 9b ff f2 00 42 ef d0 ff f5 ff fb ff d9 81 
00 04 6c ff f3 00 43 ef d7 ff f3 ff f9 ff d9 81 
00 04 8e ff f2 00 37 ef ce ff f2 ff f9 ff d9 81 
00 04 8a 00 09 00 40 ef db ff f3 ff fa ff d9 81 
00 04 36 ff f3 00 46 ef d3 ff f3 ff fb ff d8 81 
00 04 5f ff ee 00 31 ef d2 ff f3 ff fc ff d9 81 
00 04 6c ff f2 00 34 ef db ff f2 ff fa ff d9 81 
00 04 d8 ff f9 00 2e ef d3 ff f3 ff f8 ff d8 81 
00 04 ce ff f9 00 46 ef db ff f4 ff f8 ff d8 81 
00 05 07 ff fa 00 45 ef cf ff f2 ff f8 ff da 81 
00 05 1e 00 0d 00 38 ef da ff f2 ff fa ff d9 81 
00 04 8a ff ed 00 49 ef cc ff f2 ff fb ff da 81 
00 04 94 ff f2 00 4c ef c3 ff f3 ff fb ff d8 81 
00 04 e7 ff f8 00 40 ef d3 ff f4 ff fa ff da 81 
00 04 cc ff ed 00 44 ef d2 ff f4 ff fa ff d7 81 
00 04 c9 ff fd 00 4a ef d2 ff f4 ff fa ff db 81 
00 04 96 00 04 00 46 ef cb ff f5 ff f9 ff da 81 
00 04 da ff f5 00 3d ef c6 ff f3 ff f9 ff d9 81 
00 04 8a ff f7 00 3f ef c3 ff f3 ff fa ff da 81 
00 04 e3 ff e7 00 4f ef d9 ff f4 ff fa ff da 81 
00 04 a7 ff f6 00 3d ef d5 ff f3 ff fb ff d9 81 
00 04 a3 ff fb 00 46 ef db ff f3 ff f9 ff d8 81 
00 05 07 ff f9 00 47 ef dc ff f3 ff f9 ff d9 81 
00 04 ee ff fd 00 43 ef d0 ff f4 ff f9 ff da 81 
00 05 10 ff fb 00 41 ef ca ff f2 ff fa ff db 81 
00 05 3e ff f3 00 44 ef d2 ff f5 ff f9 ff db 81 
00 04 df 00 05 00 3a ef d0 ff f5 ff fb ff d9 81 
00 05 47 00 00 00 3a ef d9 ff f2 ff f9 ff db 81 
00 05 07 00 04 00 54 ef cd ff f2 ff fa ff d8 81 
00 05 05 ff ff 00 35 ef d1 ff f3 ff f9 ff da 81 
00 04 b4 ff f6 00 42 ef d9 ff f3 ff f7 ff db 81 
00 04 b8 00 04 00 34 ef dc ff f3 ff f9 ff da 81 
00 05 6c ff f0 00 37 ef d7 ff f5 ff fb ff d8 81 
00 04 da 00 00 00 37 ef d7 ff f4 ff fb ff d9 81 
00 04 e9 00 00 00 51 ef d1 ff f4 ff fb ff d8 81 
00 05 6a ff f1 00 43 ef dd ff f6 ff f9 ff d8 81 
00 05 1e ff f4 00 40 ef d9 ff f4 ff fa ff d9 81 
00 05 34 ff f1 00 35 ef cf ff f3 ff f8 ff db 81 
00 04 d6 ff f9 00 44 ef d5 ff f6 ff fb ff da 81 
00 04 dd 00 02 00 39 ef db ff f3 ff fb ff da 81 
00 04 f8 ff fe 00 3e ef d9 ff f4 ff fa ff d9 81 
00 05 03 ff ef 00 41 ef d8 ff f3 ff fc ff d9 81 
00 04 9b ff ef 00 41 ef ce ff f3 ff fa ff d9 81 
00 04 a1 ff f2 00 42 ef d3 ff f0 ff fa ff d9 81 
00 04 d4 ff f6 00 44 ef e5 ff f3 ff f8 ff da 81 
00 04 ff ff fe 00 4c ef cf ff f3 ff fc ff d9 81 
00 05 5f ff fb 00 3c ef d0 ff f3 ff fa ff d9 81 
00 04 c5 ff eb 00 2f ef c9 ff f3 ff fb ff da 81 
00 04 92 00 03 00 28 ef da ff f3 ff fa ff d9 81 
00 04 df ff f9 00 3a ef c6 ff f3 ff f9 ff d9 81 
00 04 f6 00 01 00 3e ef d3 ff f4 ff fa ff d9 81 
00 04 b8 ff f2 00 40 ef d9 ff f3 ff fa ff d8 81 
00 04 d8 ff f3 00 38 ef d5 ff f3 ff f9 ff d9 81 
00 04 d0 ff fb 00 39 ef d2 ff f3 ff fb ff d8 81 
00 04 b4 00 00 00 3e ef d4 ff f3 ff fb ff da 81 
00 04 a7 ff f5 00 3d ef c6 ff f4 ff f9 ff d9 81 
00 04 3a ff ff 00 3d ef d2 ff f4 ff fb ff d9 81 
00 04 77 ff f2 00 45 ef d5 ff f3 ff f9 ff d8 81 
00 04 a3 00 04 00 3a ef da ff f3 ff fa ff d9 81 
00 04 c5 ff f8 00 38 ef d7 ff f4 ff fb ff da 81 
00 04 d0 ff fd 00 33 ef d9 ff f4 ff fc ff da 81 
00 04 81 ff ff 00 3a ef d1 ff f4 ff fa ff d8 81 
00 04 f0 ff fb 00 32 ef cb ff f2 ff fa ff da 81 
00 04 c7 ff e9 00 3d ef ca ff f5 ff f8 ff d8 81 
00 04 ce ff ea 00 34 ef d2 ff f3 ff fa ff d8 81 
00 04 ff ff f5 00 30 ef cb ff f3 ff f9 ff d8 81 
00 05 2f ff fe 00 32 ef d4 ff f5 ff fa ff d8 81 
