ff f1 02 00 67 fa 5e 00 00 00 00 01 00 01 00 00 
00 25 10 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 10 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 61 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 77 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 07 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 6c 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 c1 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 f8 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 1f 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 05 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 5c 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 03 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 0b 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 ec 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 d0 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 fd 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 29 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 86 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 27 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 07 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 e1 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 bd 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 c3 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 55 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 81 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 03 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 34 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 75 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 01 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 94 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 f8 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 6e 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 7f 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 24 d6 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 86 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 3a 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 70 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 c1 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 24 f8 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 23 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 f8 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 25 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 e1 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 a3 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 21 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 97 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 fd 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 e9 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 8c 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 2b 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 f0 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 d6 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 23 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 79 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 ac 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 bf 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 6e 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 a1 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 f2 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 92 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 01 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 43 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 16 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 30 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 b6 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 90 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 ce 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 94 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 9d 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 54 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 8c 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 8a 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 47 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 57 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 df 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 b0 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 f4 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 66 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 88 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 1f 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 8a 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 10 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 45 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 db 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 d0 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 c5 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 5c 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 32 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 34 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 b9 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 59 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 14 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 fa 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 b6 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 25 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 34 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 e9 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 0e 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 4b 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 bf 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 79 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 57 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 01 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 db 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 a3 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 bb 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 4f 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 d8 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 f0 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 55 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 88 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 f8 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 09 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 aa 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 7f 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 4b 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 d6 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 b4 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 ac 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 29 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 6c 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 57 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 df 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 12 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 88 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 bd 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 f0 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 30 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 f2 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 1f 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 fa 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 01 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 45 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 d0 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 f6 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 27 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 c5 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 03 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 07 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 77 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 75 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 b2 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 27 12 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 9b 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 db 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 70 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 ff 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 cc 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 e7 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 09 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 25 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 b2 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 07 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 92 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 bf 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 1c 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 2b 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 b0 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 7f 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 41 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 29 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 43 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 2d 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 25 d4 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 83 00 00 fa 44 00 00 6f 25 00 00 00 00 00 
00 26 79 00 00 36 70 00 00 ee 24 00 00 9c 24 00 
00 25 b9 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 df 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 b0 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 77 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 09 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 aa 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 bf 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 ac 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 c5 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 92 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 52 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 a5 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 53 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 d6 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 01 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 d2 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 5b 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 70 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 d4 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 3a 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 6e 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 21 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 d8 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 c3 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 24 b9 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 c3 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 83 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 8c 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 1f 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 16 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 34 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 ac 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 5d 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 43 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 7b 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 a1 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 ff 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 5f 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 b9 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 14 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 86 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 b4 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 75 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 97 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 18 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 86 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 38 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 68 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 a1 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 92 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 25 dd 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 0b 00 00 00 00 00 00 05 00 00 00 01 00 00 
00 26 2d 71 25 00 00 22 66 36 70 00 00 10 00 00 
00 25 94 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 38 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 b2 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 0b 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 bf 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 ae 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 66 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 f4 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 52 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 c5 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 3e 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 dd 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 b6 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 f6 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 f8 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 a1 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 d2 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 27 23 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 b9 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 99 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 77 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 a8 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 66 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 21 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 f2 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 81 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 f0 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 1c 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 ae 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 47 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 fd 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 27 03 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 83 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 b9 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 90 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 a3 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 cc 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 43 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 c3 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 d6 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 f2 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 f6 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 d4 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 ec 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 25 dd 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 b4 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 bf 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 5e 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 27 9f 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 d8 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 b2 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 99 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 a8 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 26 fa 00 00 05 00 00 00 00 00 00 00 fa 44 00 
00 27 4f 00 00 05 00 00 00 00 00 00 00 fa 44 00 
